"listing_id","business_name","input_address","census_matched_address","existing_coordinate","proposed_coordinate","distance_from_control_m","state_bounds_result","match_classification","reviewer_decision","reviewer_notes"
"d19be5c3-65f2-471d-9281-0cfeeaa8ceb0","TA Franklin (TravelCenters of America #157)","4400 Peytonsville Road, Franklin, TN 37064","4400 PEYTONSVILLE RD, FRANKLIN, TN, 37064","","35.85896303141,-86.82622962743","","in-state","census-manual-review","",""
"bf442593-3ba3-4d1b-b752-64b98bbf4d0f","Truck Parking Club - 11758 Township Rd 100 (Findlay)","11758 Township Rd 100, Findlay, OH 45840","11758 TWP RD 100, FINDLAY, OH, 45840","","41.09521555629,-83.654126130306","","in-state","census-manual-review","",""
"904bda8d-b42d-49ce-88d2-5b2fd4ca4191","Petro Stopping Center #323 (Ocala / Reddick)","7401 W Highway 318, Reddick, FL 32686","7401 W HWY 318, REDDICK, FL, 32686","","29.41044976853,-82.239433016212","","in-state","census-manual-review","",""
"3c6b703c-e8bb-418c-902c-1733badf33f6","TA Truck Service at Petro Remington","4230 W US Hwy 24, Remington, IN 47977","4230 US HWY 24, REMINGTON, IN, 47977","","40.765833656181,-87.125352712891","","in-state","census-manual-review","",""
"813c39be-1860-413a-8aaf-86ca8b26e8a3","Super 8 by Wyndham Ocala I-75","3924 W Silver Springs Blvd, Ocala, FL 34482","","","","","n/a","census-no-match","",""
"bae44b4e-68ae-41f8-a15f-219606517dbf","CAT Scale at Pilot Travel Center (Burr Street, Gary)","2501 Burr St, Gary, IN 46406","2501 BURR ST, GARY, IN, 46406","","41.57345062487,-87.403375915921","","in-state","census-manual-review","",""
"943d41c1-4b32-41d2-b585-af228ee8277b","Mount Vernon Fuel Center","2480 S Wilderness Rd (US-25), Mount Vernon, KY 40456","2480 S WILDERNESS RD, MOUNT VERNON, KY, 40456","","37.339390126948,-84.29910001519","","in-state","census-manual-review","",""
"289a8cee-2feb-4452-9a37-b821e45c8d48","Truck Parking Club - Cookeville (Salem Rd)","1602 Salem Rd, Cookeville, TN","1602 SALEM RD, COOKEVILLE, TN, 38506","","36.124922026188,-85.478948321328","","in-state","census-manual-review","",""
"c2da6e30-1a23-4b1a-9160-4a8687518b3b","On Call Tire Service","679 Hwy 365, Mayflower, AR 72106","679 STATE HWY 365, MAYFLOWER, AR, 72106","","34.951863938557,-92.424350335589","","in-state","census-manual-review","",""
"5e45aa1a-47fd-49c7-a562-fffd0cb426b4","Clem Tire","908 E Highway 72, Athens, AL 35611","908 US HWY 72 E, ATHENS, AL, 35611","","34.788364591496,-86.963625818448","","in-state","census-manual-review","",""
"f53939a7-5718-4d0b-b511-3ab367de0fa7","Arkansas Welcome Center at West Memphis","704 E Service Rd N, West Memphis, AR 72303","","","","","n/a","census-no-match","",""
"1fbc776a-057a-4370-96e9-bc049b0385a8","CAT Scale — Pilot Travel Center #92, Ocala","4255 NW Highway 326, Ocala, FL 34482","4255 CO RD 326, OCALA, FL, 34482","","29.267063285242,-82.191806580668","","in-state","census-manual-review","",""
"31e4c5c3-a520-47b8-9637-1e859c65c9a9","West Memphis Diesel & Truck Repair","604 Balfour Rd, West Memphis, AR 72301","604 BALFOUR RD, WEST MEMPHIS, AR, 72301","","35.163687698739,-90.197714948157","","in-state","census-manual-review","",""
"f43b9f5a-d148-4094-b93f-53b27d80ac5f","Charlie's Country Corner (Fick & Sons)","5800 Nelson A Miles Pkwy, Grayling, MI 49738","5800 NELSON A MILES PKWY, GRAYLING, MI, 49738","","44.600632682237,-84.712409808336","","in-state","census-manual-review","",""
"5ff985fa-b430-487b-8217-485a94e97d7d","CAT Scale at Petro Stopping Center #326","3205 Valentine Rd, North Little Rock, AR 72117","","","","","n/a","census-no-match","",""
"e806b433-adca-47ef-a552-5a19b5070417","Thorough Truck & Barger Towing (Thoroughtruck Truck Repair and Towing)","8725 N Wilderness Rd, Mount Vernon, KY 40456","8725 N WILDERNESS RD, MOUNT VERNON, KY, 40456","","37.468409053851,-84.332632855747","","in-state","census-manual-review","",""
"ce2b1d46-bc97-4dd5-8006-b3f0877740b5","Love's Travel Stop #356","13190 Deshler Rd, North Baltimore, OH 45872","13190 DESHLER RD, NORTH BALTIMORE, OH, 45872","","41.172875052519,-83.657950874348","","in-state","census-manual-review","",""
"ff14e2af-f0a7-4e65-a341-c15aab36fe6e","Pro Stop (Pilot Flying J Dealer #962)","1503 Avco Blvd, Sellersburg, IN 47172","","","","","n/a","census-no-match","",""
"8f9f63e8-3893-4921-a48e-66dabad53692","Blue Beacon Truck Wash of Knoxville","1501 Everett Rd, Knoxville, TN 37932","1501 EVERETT RD, KNOXVILLE, TN, 37932","","35.883067120059,-84.231992868161","","in-state","census-manual-review","",""
"21dc37d4-6706-44d4-8dee-b871cdce17d4","Love's Truck Care #368","300 Arby Dr, Clanton, AL 35045","","","","","n/a","census-no-match","",""
"277f07bd-626c-4e6a-ba01-55dcae73dba5","101 Travel Center (101 Travel Stop)","7311 Highway 104 N, Cedar Grove, TN 38321","7311 HWY 104 N, CEDAR GROVE, TN, 38321","","35.753556563122,-88.513015120269","","in-state","census-manual-review","",""
"683aa9c6-51fa-479d-8042-b597b0bf2958","CAT Scale at Pilot Travel Center #332","3300 Highway 391 N, North Little Rock, AR 72117","","","","","n/a","census-no-match","",""
"fb8d0e91-7e7c-4302-a44f-dfe3d998bdc8","El Cheapo #54 (Texaco)","13109 Hwy 251, Darien, GA 31305","","","","","n/a","census-no-match","",""
"faa5e68a-557a-4258-bcee-90397f126864","Henryville Rest Area (Southbound)","21505 S I-65, Henryville, IN 47126","","","","","n/a","census-no-match","",""
"739d2f45-39e1-4353-9a1d-44d4641c129c","Motel 6 Memphis, TN - East (Sycamore View)","1585 Sycamore View Rd, Memphis, TN 38134","1585 SYCAMORE VIEW RD, MEMPHIS, TN, 38134","","35.169076665452,-89.865446735101","","in-state","census-manual-review","",""
"b5977e77-d52c-472c-8621-4ea27662cfb4","TA Truck Service - Saginaw (#198)","6364 Dixie Hwy, Bridgeport, MI 48722","6364 DIXIE HWY, BRIDGEPORT, MI, 48722","","43.352606445024,-83.868820986088","","in-state","census-manual-review","",""
"c7d92966-ddcd-4536-8992-193b66e21c6f","Dumfries Weigh Station (Northbound)","I-95 Northbound near Dumfries, Dumfries, VA 22025","","","","","n/a","census-no-match","",""
"635533bc-dbff-4861-ace8-074052e31f00","Macon Commercial Tire (Atlanta Commercial Tire)","2790 Broadway, Macon, GA 31206","2790 BROADWAY, MACON, GA, 31206","","32.810042556612,-83.640179480353","","in-state","census-manual-review","",""
"72afed68-caa3-49ed-b20b-9766e2a533b4","MHC Kenworth - Nashville","550 Spence Ln, Nashville, TN 37210","550 SPENCE LN, NASHVILLE, TN, 37210","","36.142779319705,-86.721894062106","","in-state","census-manual-review","",""
"910b954b-022b-4076-90dd-ef5e144fa3ef","Impact Truck and Trailer","209 Minnear St, Cookeville, TN 38501","209 MINNEAR ST, COOKEVILLE, TN, 38501","","36.146169773415,-85.503324373307","","in-state","census-manual-review","",""
"020975e1-13ef-41d9-a02e-c94d8ba05896","CAT Scale — Love's Travel Stop #624, Prichard","2600 W I-65 Service Rd N, Prichard, AL 36612","","","","","n/a","census-no-match","",""
"c43fdbd0-acb9-4d1d-a319-33fffc4c53eb","49er Fuel Center","707 KY-909 (Hwy 909), East Bernstadt, KY 40729","707 HWY 909, EAST BERNSTADT, KY, 40729","","37.224627596062,-84.216779289759","","in-state","census-manual-review","",""
"d02cc1cc-ddec-4108-b686-69b43432bcca","Love's Travel Stop #291","3799 Colonel Rd, Richmond, KY 40475","3799 COLONEL RD, RICHMOND, KY, 40475","","37.84370376801,-84.325475718068","","in-state","census-manual-review","",""
"5be874bb-ebc4-45d6-a70c-18a96c727c5c","Motel 6 Pulaski, TN","2400 US Highway 64 East, Pulaski, TN 38478","2400 US HWY 64, PULASKI, TN, 38478","","35.192117008503,-86.865909372725","","in-state","census-manual-review","",""
"ee270529-dc8c-4671-85ee-83a351b95338","CAT Scale — Pilot Travel Center #47, Georgetown (Cherry Blossom Way)","259 Cherry Blossom Way, Georgetown, KY 40324","259 CHERRY BLOSSOM WAY, GEORGETOWN, KY, 40324","","38.276936249956,-84.559682235407","","in-state","census-manual-review","",""
"3a3394cc-5ac2-4f22-bd59-158f71d062c9","Love's Travel Stop #708 (Bushnell)","2615 W C-48, Bushnell, FL 33513","2615 W C 48, BUSHNELL, FL, 33513","","28.668624426484,-82.147421003229","","in-state","census-manual-review","",""
"431cc9de-65e3-48ad-aed1-2bc3794f95ad","Truck Parking Club - 5430 Stickney Ave (Toledo)","5430 Stickney Ave, Toledo, OH 43612","5430 STICKNEY AVE, TOLEDO, OH, 43612","","41.715148688997,-83.527805436559","","in-state","census-manual-review","",""
"07c9a38a-fd7d-4453-907e-25c65f54f3fd","Love's Truck Care - Love's Travel Stop #429","130 W Trinity Ln, Nashville, TN 37207","130 W TRINITY LN, NASHVILLE, TN, 37207","","36.206200144126,-86.773257893557","","in-state","census-manual-review","",""
"05c35c41-6e8f-481f-a2f7-5f50e91170df","CAT Scale — Love's Travel Stop #363, Ocala","7791 NW 47th Avenue, Ocala, FL 34482","","","","","n/a","census-no-match","",""
"b5d906d6-22c5-4ed5-b39e-b8eea589346d","Love's Travel Stop #759","3404 Highway 63 N, Hazen, AR 72064","","","","","n/a","census-no-match","",""
"bd85fd98-ea7b-4d66-8653-aead91b721ab","Comfort Inn Brownsville I-40","120 Sunny Hill Cove, Brownsville, TN 38012","120 SUNNY HILL COVE, BROWNSVILLE, TN, 38012","","35.540012486589,-89.245948011097","","in-state","census-manual-review","",""
"15061bb1-5399-4e9e-bf46-36a8cf0fc784","Studio 6 Hickory","484 U.S. Highway 70 SW, Hickory, NC","484 US HWY 70, HICKORY, NC, 28602","","35.719925695747,-81.346222657261","","in-state","census-manual-review","",""
"7772b269-fcc4-40df-a5f8-84c8a851880f","Motel 6 Seymour, IN - North","365 Tanger Blvd, Seymour, IN 47274","365 TANGER BLVD, SEYMOUR, IN, 47274","","38.960917029385,-85.839536470421","","in-state","census-manual-review","",""
"2a3d7c32-e385-41db-9b12-6111d7fa91fc","I-95/I-495 Commercial Vehicle Weigh & Inspection Station (MSP CVED)","I-95/I-495 near US 1, College Park, MD 20740","","","","","n/a","census-no-match","",""
"12fa9201-e925-4e5c-8c73-6f1037cd4082","Barney's Convenience Mart","28311 Crossroads Pkwy, Rossford, OH 43460","28311 CROSSROADS PKWY, ROSSFORD, OH, 43460","","41.563358351831,-83.578897060079","","in-state","census-manual-review","",""
"687996be-4fd9-4464-a9b3-3df5b2c7f505","TA Travel Center #288 (Lake City)","14197 S US Highway 441, Lake City, FL 32024","14197 S US HWY 441, LAKE CITY, FL, 32024","","29.996262049965,-82.597281828825","","in-state","census-manual-review","",""
"5fe49a55-7136-4e0d-9700-7d83da365074","Longtown Travel Plaza (BP) & Cafe","3965 Highway 59, Mason, TN 38049","3965 STATE RTE 59, MASON, TN, 38049","","35.347173798398,-89.516596730863","","in-state","census-manual-review","",""
"b3f396e1-8990-4df2-9cd8-b0c8d353d66c","Love's Travel Stop #718","1127 Tyson Rd, Hope Hull, AL 36043","1127 TYSON RD, HOPE HULL, AL, 36043","","32.195482896683,-86.416462569345","","in-state","census-manual-review","",""
"6b62a621-ad4e-4aa3-9737-232189c123ce","North Dixie Truck & Trailer, Inc.","2050 North Dixie Highway, Lima, OH 45801","2050 N DIXIE HWY, LIMA, OH, 45801","","40.763089898798,-84.059134624293","","in-state","census-manual-review","",""
"fb63b914-2ebc-4212-8542-f84fc81b0e19","CAT Scale — Love's Travel Stop #629, White House","1001 Highway 76, White House, TN 37188","1001 STATE RTE 76, WHITE HOUSE, TN, 37188","","36.468468592734,-86.688294463063","","in-state","census-manual-review","",""
"6bad6451-4f76-45b8-9a3b-4a1aad414f83","TA Savannah (TravelCenters of America #177)","4401 US Highway 17, Richmond Hill, GA 31324","4401 US HWY 17, RICHMOND HILL, GA, 31324","","31.926549193963,-81.332618759546","","in-state","census-manual-review","",""
"321b8c5c-5c9f-48e1-aa9c-fd0332dee69e","Pilot Travel Center #24 - Monroe","1100 N Dixie Hwy, Monroe, MI 48162","1100 N DIXIE HWY, MONROE, MI, 48162","","41.925022291195,-83.366859286566","","in-state","census-manual-review","",""
"08b40c31-f1c3-47c0-b278-00c622cedcba","Specialized Truck Repair - Kingston Springs","155 Petro Rd, Kingston Springs, TN 37082","155 PETRO RD, KINGSTON SPRINGS, TN, 37082","","36.08238229895,-87.093541625455","","in-state","census-manual-review","",""
"00ced50d-f1f6-4e29-9a16-1b866beedef0","CAT Scale at Pilot Travel Center #441","3240 Point Mallard Parkway SE, Priceville, AL 35603","3240 POINT MALLARD PKWY SE, DECATUR, AL, 35603","","34.537288963942,-86.911220873697","","in-state","census-manual-review","",""
"5497dc27-dbdc-44b7-8f64-3fd3f6504007","CAT Scale at Pilot Travel Center #219","7210 Strawberry Plains Pike, Knoxville, TN 37914","7210 STRAWBERRY PLAINS PIKE, KNOXVILLE, TN, 37914","","36.000514882368,-83.777108406577","","in-state","census-manual-review","",""
"d83e7fdb-9cca-4bd4-b333-dfdafe700a1c","CAT Scale at Kenly 95","923 Johnston Pkwy, Kenly, NC 27542","923 JOHNSTON PKWY, KENLY, NC, 27542","","35.581359917897,-78.146581818113","","in-state","census-manual-review","",""
"cd771c29-16fa-499b-a89b-513470225fe0","Uncle Pete's Truck Stop","1210 Sparta Pike, Lebanon, TN 37090","1210 SPARTA PIKE, LEBANON, TN, 37090","","36.185185823251,-86.266894269","","in-state","census-manual-review","",""
"883306d0-320d-4a35-bbc8-6e87f859cf48","BP Fuel Stop - Mt Morris","4313 W Mount Morris Rd, Mount Morris, MI 48458","4313 W MOUNT MORRIS RD, MOUNT MORRIS, MI, 48458","","43.118864629897,-83.765752642852","","in-state","census-manual-review","",""
"efa068e0-042c-4242-a821-08949d2486c2","Truck Parking Club - 3501 S 500 E, Whitestown","3501 S 500 E, Whitestown, IN 46075","3501 S 500 E, WHITESTOWN, IN, 46075","","39.98976950348,-86.374869004722","","in-state","census-manual-review","",""
"b139516b-3826-4241-90b1-050b8b83b179","CAT Scale at Flying J Travel Center #605","42 Bradley Cove Rd, Russellville, AR 72801","","","","","n/a","census-no-match","",""
"cc5fe530-72f9-4f40-82de-bb55487a82cc","ONE9 Travel Center #1366","15060 US-641 S, Holladay, TN 38341","15060 US HWY 641 S, HOLLADAY, TN, 38341","","35.843127955482,-88.085813903227","","in-state","census-manual-review","",""
"3f7408df-a39e-46cd-843a-61694fabbe9c","Pilot Travel Center - Sadler's Emporia","918 W Atlantic St, Emporia, VA 23847","918 W ATLANTIC ST, EMPORIA, VA, 23847","","36.70415608575,-77.553025704599","","in-state","census-manual-review","",""
"61a7d832-a098-4196-bbe2-5b58562e7b9b","CAT Scale at Flying J North East","1 Center Drive, North East, MD 21901","1 CENTER DR, NORTH EAST, MD, 21901","","39.624763324179,-75.948210388357","","in-state","census-manual-review","",""
"db6a28cb-0b13-4be7-81eb-29fea82fe3b5","Conlee Travel Center - Clio","4514 W Vienna Rd, Clio, MI 48420","4514 W VIENNA RD, CLIO, MI, 48420","","43.177483037283,-83.772896391517","","in-state","census-manual-review","",""
"04e8fad7-c564-4879-95ba-91816d3b1074","CAT Scale — TA Travel Center #288, Lake City","14197 S US Highway 441, Lake City, FL 32024","14197 S US HWY 441, LAKE CITY, FL, 32024","","29.996262049965,-82.597281828825","","in-state","census-manual-review","",""
"814102e7-0d34-48e9-a873-437b194bad6f","Chrome Zone Trailer Washouts","2164 Highway 70 E, Jackson, TN 38305","2164 HWY 70 E, JACKSON, TN, 38305","","35.685413981706,-88.738917639809","","in-state","census-manual-review","",""
"c82e72bd-86ea-405d-8a21-8d9e86e4211a","Jemison Exxon","12820 County Road 42, Jemison, AL 35085","12820 CO RD 42 E, JEMISON, AL, 35085","","32.981087415883,-86.685874175911","","in-state","census-manual-review","",""
"65d7a9c2-d5e3-4bcc-8cdc-4b20bcbf2fc8","Blue Beacon Truck Wash of Whiteland","142 White St, Whiteland, IN 46184","","","","","n/a","census-no-match","",""
"b67852b7-a14e-43d2-b786-b8536fed05d5","Love's Travel Stop #618","313 Porter Rd, Sadieville, KY 40370","313 PORTER RD, SADIEVILLE, KY, 40370","","38.379233472354,-84.572018709181","","in-state","census-manual-review","",""
"6127835d-06d1-42a8-bfdc-aa63201b3ff4","CAT Scale — TA Wapakoneta #082, Wapakoneta","1775 Bellefontaine St, Wapakoneta, OH 45895","1775 BELLEFONTAINE ST, WAPAKONETA, OH, 45895","","40.561608403968,-84.171437352605","","in-state","census-manual-review","",""
"ca5e9f7f-ad38-416d-a923-c86fe97befd8","CAT Scale at Love's Garden City (#893)","2 Sonny Perdue Dr, Garden City, GA 31408","2 SONNY PERDUE DR, GARDEN CITY, GA, 31408","","32.104272305824,-81.195409332783","","in-state","census-manual-review","",""
"a6b4c790-4ba6-48e8-bdad-2af3822a8f99","CAT Scale at ONE9 Travel Center (CAT #876)","1111 S Jefferson Ave, Cookeville, TN 38506","1111 S JEFFERSON AVE, COOKEVILLE, TN, 38506","","36.133533574002,-85.503730734854","","in-state","census-manual-review","",""
"805a25ba-76a7-4f54-a6f6-0cc3ec6e3ff9","TA Truck Service - TA Florence","7777 Burlington Pike, Florence, KY 41042","7777 BURLINGTON PIKE, FLORENCE, KY, 41042","","39.000875329836,-84.644968575034","","in-state","census-manual-review","",""
"7ee7902b-c0a6-4f09-8cd7-ba06e9ecb000","TA Truck Service at TA Gary","2510 Burr St, Gary, IN 46406","2510 BURR ST, GARY, IN, 46406","","41.573278036,-87.403567223452","","in-state","census-manual-review","",""
"cd88c617-b2ec-4c4e-80ba-6ba6f80de3fb","Hollifields Diesel","1471 Old Hwy 10 E, Marion, NC","1471 OLD HWY 10 E, MARION, NC, 28752","","35.709102917272,-81.961247111083","","in-state","census-manual-review","",""
"f7f69a6a-d032-46ee-9ce6-52796f556a07","Pilot Travel Center #448 (Hebron)","18011 Colorado St, Hebron, IN 46341","18011 COLORADO ST, HEBRON, IN, 46341","","41.291369289715,-87.29590895783","","in-state","census-manual-review","",""
"4e5234b6-1305-4705-941d-ec5a77370983","CAT Scale at Petro Kingsland (#344)","1105 E King Ave, Kingsland, GA 31548","1105 E KING AVE, KINGSLAND, GA, 31548","","30.793860202813,-81.667698752933","","in-state","census-manual-review","",""
"ca425f23-4099-4217-b883-057a8270932a","CAT Scale — TA Monroe, Monroe","1255 N Dixie Hwy, Monroe, MI 48162","1255 N DIXIE HWY, MONROE, MI, 48162","","41.925915909143,-83.363507557606","","in-state","census-manual-review","",""
"af93fa04-c103-493c-aa68-469a003407a6","Truck Parking Club - 1960 US Highway 70 SE, Hickory","1960 US Highway 70 SE, Hickory, NC 28602","1960 US HWY 70, HICKORY, NC, 28602","","35.722526329016,-81.372419427286","","in-state","census-manual-review","",""
"41310565-f89e-49e0-9596-d17a218a165b","Travelodge by Wyndham Sellersburg / Louisville North","7618 Old State Road 60, Sellersburg, IN 47172","7618 OLD STATE RD 60, SELLERSBURG, IN, 47172","","38.371951035776,-85.758428676929","","in-state","census-manual-review","",""
"a57598de-7650-40f5-a6c7-57697b006955","TAG Truck Center - Jackson (Freightliner/Western Star)","3655 Ridgecrest Rd Ext, Jackson, TN 38305","3655 RIDGECREST RD EXD, JACKSON, TN, 38305","","35.676136741511,-88.752274347526","","in-state","census-manual-review","",""
"43a04cd8-4924-4c2d-8404-1bb132180ce8","Truck & Trailer Parking - 6800 W 9th Ave (Gary)","6800 W 9th Ave, Gary, IN 46406","6800 W 9TH AVE, GARY, IN, 46406","","41.595340479276,-87.421107475223","","in-state","census-manual-review","",""
"49433ba9-dcea-4fa2-81f6-46cc54bf922c","Truck Parking Club - 799 12th Ave N (Bobtail/Box Truck Parking)","799 12th Ave N, Nashville, TN 37203","799 12TH AVE S, NASHVILLE, TN, 37203","","36.150276248099,-86.784518378416","","in-state","census-manual-review","",""
"e0b210c3-6279-48a6-b091-059a2aa3a3ca","TA Truck Service — Montgomery","980 W South Blvd, Montgomery, AL 36105","","","","","n/a","census-no-match","",""
"e69bfd6f-502b-4f31-a470-be6d117a4e52","Big Ass Truck Wash - North Fort Myers","5800 Bayshore Rd, North Fort Myers, FL 33917","5800 BAYSHORE RD, NORTH FORT MYERS, FL, 33917","","26.690007699049,-81.861715240308","","in-state","census-manual-review","",""
